paper_id,title,has_demand,demand_count,has_compliance,compliance_count,decision,acceptance
HBEjrlu7Aa,Object-level Data Augmentation for Visual 3D Object Detection in Autonomous Driving,False,0,False,0,Reject,False
iSdHl6qEs2,SEEKING THE SEARCH SPACE FOR SIZE-AWARE VISION TRANSFORMER ARCHITECTURE,False,0,False,0,,
zfLf2qniFH,Leveraging Print Debugging to Improve Code Generation in Large Language Models,False,0,False,0,,
YEPlTU5mZC,Implicit Gaussian process representation of vector fields over arbitrary latent manifolds,False,0,False,0,Accept (poster),True
tsbdcgaCtk,Quality Control at Your Fingertips: Quality-Aware Translation Models,False,0,False,0,,
IGzaH538fz,GNNCert: Deterministic Certification of Graph Neural Networks against Adversarial Perturbations,False,0,False,0,Accept (oral),True
PfaPgIQTul,Learning HJB Viscosity Solutions with PINNs for Continuous-Time Reinforcement Learning,False,0,False,0,Reject,False
wMXH8tTQE3,ProbTS: A Unified Toolkit to Probe Deep Time-series Forecasting,False,0,True,1,Reject,False
swrBIkG9Ap,Active Question Learning: learning a partial annotation policy in hierarchical label spaces,False,0,False,0,,
cYksYKbf6K,Imagine Within Practice: Conservative Rollout Length Adaptation for Model-Based Reinforcement Learning,False,0,False,0,Reject,False
bdnw4qjfH9,S4++: Elevating Long Sequence Modeling with State Memory Reply,False,0,False,0,,
6kpXxfA3Oi,Fill with Anything: High-Resolution and Prompt-Faithful Image Completion,False,0,False,0,,
61DYdiyQqk,Two Heads Are Better Than One: Exploiting Both Sequence and Graph Models in AMR-To-Text Generation,False,0,False,0,Reject,False
MfH6IJdmQ0,DAMO: Dynamic Adversarial defense with Multi-branch Orthogonality,False,0,False,0,,
CrCMEV6oOI,Provably Efficient Policy Optimization with Rare Policy Switches,False,0,False,0,,
agdu3MVqOz,Multimodal Question Answering for Unified Information Extraction,False,0,False,0,,
xVbke7yC07,Enhancing Tropical Cyclone Formation Prediction Using Graph Neural Networks,True,1,False,0,Reject,False
gbrHZq07mq,Logical Languages Accepted by Transformer Encoders with Hard Attention,False,0,False,0,Accept (poster),True
2Kf1AIdeyt,Balancing Information Preservation and Computational Efficiency: L2 Normalization and Geodesic Distance in Manifold Learning,False,0,False,0,Reject,False
qp0oVaFGm0,Iterative Graph Neural Network Enhancement Using Explanations,False,0,False,0,,
apQukvJHFE,Lightweight uncertainty modelling using function space particle optimization,False,0,False,0,Reject,False
qNrJJZAKI3,FairSeg: A Large-Scale Medical Image Segmentation Dataset for Fairness Learning Using Segment Anything Model with Fair Error-Bound Scaling,True,1,True,1,Accept (poster),True
G1Hlubz1fR,Customizable Combination of Parameter-Efficient Modules for Multi-Task Learning,False,0,True,2,Accept (poster),True
BTcZwitfgX,Rethinking The Dependence Between Gradients and The Initial Point in Deep Learning,False,0,False,0,,
9gyDdCKTDJ,Gaitor: Learning a Unified Representation for Continuous Gait Transition and Terrain Traversal for Quadruped Robots,False,0,False,0,Reject,False
IiimxXqxNP,Efficient and scalable reinforcement learning via hypermodel,True,1,False,0,,
anG8cNYQAs,INCYDE: A large scale cyclone detection and intensity estimation dataset using satellite infrared imagery,False,0,False,0,,
8DLVrWL78S,Streamlining Generative Models for Structure-Based Drug Design,False,0,True,1,Reject,False
Nu9mOSq7eH,InstructCV: Instruction-Tuned Text-to-Image Diffusion Models as Vision Generalists,True,1,False,0,Accept (poster),True
s4It8EZf77,MoteS: Memory Optimization via Fine-grained Scheduling for DNNs on Tiny Devices,False,0,False,0,,
S3nF4eO0tg,StyleDreamer: Make Your 3D Style Avatar from a Single View with Consistency Score Distillation,True,1,False,0,,
pTqmVbBa8R,Generative Modeling of Individual Behavior at Scale,False,0,False,0,Reject,False
rAX55lDjtt,Acoustic Prompt Tuning: Empowering Large Language Models with Audition Capabilities,False,0,False,0,Reject,False
Koh0i2u8qX,Mitigating Emergent Robustness Degradation while Scaling Graph Learning,True,1,False,0,Accept (poster),True
p4S5Z6Sah4,Traveling Waves Encode The Recent Past and Enhance Sequence Learning,False,0,False,0,Accept (poster),True
I0wEUVzbNY,A Critical Study of What Pre-trained Code Models (do not) Learn,False,0,True,1,Reject,False
E64ZqVCr72,Active Domain Adaptation Of Medical Images Using Feature Disentanglement,False,0,False,0,Reject,False
YkEW5TabYN,Perturbed examples reveal invariances shared by language models,False,0,False,0,Reject,False
FT4gAPFsQd,How Sparse Can We Prune A Deep Network: A Geometric Viewpoint,False,0,False,0,Reject,False
6IjN7oxjXt,Conserve-Update-Revise to Cure Generalization and Robustness Trade-off in Adversarial Training,False,0,False,0,Accept (poster),True
l5ouuojPGe,Red Pill or Blue Pill? Thresholding Strategies for Neural Network Monitoring,True,1,False,0,Reject,False
CWoIj2XJuT,Unbalanced Diffusion Schrödinger Bridge,False,0,False,0,Reject,False
ji0iMTgjos,Matrix-wise Class Imbalance Matters: On the Generalization of Micro-AUC in Multi-label Learning,False,0,False,0,,
rKPK2Rn6y8,Autonomous Tree-search Ability of Large Language Models,True,1,True,2,,
mHYkcQzdae,A Novel Approach for Micro-Expression Recognition Incorporating Vertical Attention and Position Localization,False,0,False,0,Reject,False
kaAtQwhnM2,Perturb and Learn: Energy-Based Modelling in Discrete Spaces without MCMC,False,0,False,0,Reject,False
hB2hXtxIPH,Solving Homogeneous and Heterogeneous Cooperative Tasks with Greedy Sequential Execution,False,0,False,0,Accept (spotlight),True
U2ZIgcrg7Z,ZOOPFL: EXPLORING BLACK-BOX FOUNDATION MODELS FOR PERSONALIZED FEDERATED LEARNING,False,0,True,1,Reject,False
NLevOah0CJ,Hindsight PRIORs for Reward Learning from Human Preferences,True,1,True,1,Accept (poster),True
ONnZVUrFBT,Communication-Efficient Algorithm for Asynchronous Multi-Agent Bandits,False,0,False,0,Reject,False
mbPvdO2dxb,Meta-Guided Diffusion Models for Zero-Shot Medical Imaging Inverse Problems,False,0,False,0,Reject,False
nN1bEm8cna,Are Spiking Neural Networks more expressive than Artificial Neural Networks?,False,0,False,0,Reject,False
kzGuiRXZrQ,Navigating the Design Space of Equivariant Diffusion-Based Generative Models for De Novo 3D Molecule Generation,False,0,False,0,Accept (poster),True
zNzVhX00h4,Mildly Overparameterized ReLU Networks Have a Favorable Loss Landscape,False,0,True,1,Reject,False
P4op21eju0,Informing Reinforcement Learning Agents by Grounding Natural Language to Markov Decision Processes,False,0,False,0,,
jLDFp45qYz,VQ-CAD: Computer-Aided Design Model Generation with Vector Quantized Diffusion,False,0,False,0,,
DUkYDXqxKp,DriveGPT4: Interpretable End-to-end Autonomous Driving via Large Language Model,False,0,False,0,Reject,False
mRw9BuNO9i,Effortless Cross-Platform Video Codec: A Codebook-Based Method,False,0,False,0,Reject,False
LBmhxzCJOb,Heterogeneous Value Alignment Evaluation for Large Language Models,False,0,False,0,,
RzOm9oOSzm,Unveiling Linear Mode Connectivity of Re-basin from Neuron Distribution Perspective,False,0,False,0,Reject,False
Xkf2EBj4w3,Stabilizing Contrastive RL: Techniques for Robotic Goal Reaching from Offline Data,False,0,False,0,Accept (spotlight),True
gJ7cHBHfBk,Don't be so negative! Score-based Generative Modeling with Oracle-assisted Guidance,False,0,False,0,,
rTdbRWWdR5,M-IDAS: MULTI-MODAL INTRUSION DETECTION AND ANALYTIC SYSTEM,False,0,False,0,,
BqHaLnans2,LLM-CXR: Instruction-Finetuned LLM for CXR Image Understanding and Generation,False,0,False,0,Accept (poster),True
fszrlQ2DuP,Can We Evaluate Domain Adaptation Models Without Target-Domain Labels?,False,0,True,1,Accept (poster),True
hQ28OHX2sv,Transformers Perform In-Context Learning through Neural Networks,False,0,False,0,,
78Fp8ac3Hi,Violence Detection and Localization in Video Through Subgroup Analysis,False,0,False,0,,
AMCaG2TAeg,Causal Influence-Aware Counterfactual Data Augmentation,True,1,True,1,Reject,False
XT2yAa6Bbp,Sinkhorn Output Perturbations: Structured Pseudo-Label Noise in Semi-Supervised Segmentation,True,1,False,0,Reject,False
bcHty5VvkQ,SkipDecode: Autoregressive Skip Decoding with Batching and Caching for Efficient LLM Inference,False,0,False,0,Reject,False
KVIeFJmU9J,Motor Imagery Decoding Using Ensemble Curriculum Learning and Collaborative Training,False,0,False,0,,
49ZYkhEGmv,Scalabale AI Safety via Doubly-Efficient Debate,False,0,False,0,Reject,False
aVlDNbvmCK,Architectural Insights for efficient Physics-Informed Neural Network optimization,False,0,False,0,,
fyTPWfXtcc,Global Optimality for Non-linear Constrained Restoration Problems via Invexity,False,0,False,0,Accept (poster),True
MiMxv6ijvC,CARENET : A NOVEL ARCHITECTURE FOR LOW DATA REGIME MIXING CONVOLUTIONS AND ATTENTION,False,0,False,0,Reject,False
U0c2IaQhHk,Exploring the State and Action Space in Reinforcement Learning with Infinite-Dimensional Confidence Balls,False,0,True,1,Reject,False
DHCp41nv1M,Seeing Video Through Optical Scattering Media using Spatio-Temporal Diffusion Models,False,0,False,0,Reject,False
TeeyHEi25C,Value function estimation using conditional diffusion models for control,True,1,False,0,Reject,False
jYHRP6nj9Q,CDGraph: Dual Conditional Social Graph Synthesizing via Diffusion Model,True,1,True,1,Reject,False
OGtnhKQJms,Multi-View Causal Representation Learning with Partial Observability,False,0,False,0,Accept (spotlight),True
WqovbCMrOp,On the Recoverability of Causal Relations from Temporally Aggregated I.I.D Data,False,0,False,0,Reject,False
anek0q7QPL,Exploring the Combined Power of Covariance and Hessian Matrices Eigenanalysis for Binary Classification,False,0,False,0,Reject,False
DkYQHewNcp,Unsupervised Detection of Recurrent Patterns in Neural Recordings with Constrained Filters,False,0,False,0,Reject,False
g7YB6K2eXj,Double Rounding Quantization for Flexible Deep Neural Network Compression,True,1,False,0,,
iriEqxFB4y,DOS: Diverse Outlier Sampling for Out-of-Distribution Detection,False,0,False,0,Accept (poster),True
7n360rsYAq,Towards Dynamic Trend Filtering through Trend Points Detection with Reinforcement Learning,False,0,False,0,Reject,False
Gd0fy9y8uM,HiFi-123: Towards High-fidelity One Image to 3D Content Generation,True,1,False,0,,
ws0F5NTzGw,AdapTable: Test-Time Adaptation for Tabular Data via Shift-Aware Uncertainty Calibrator and Label Distribution Handler,False,0,True,1,Reject,False
cTOL99p5HL,Ghost in the Minecraft: Hierarchical Agents for Minecraft via Large Language Models with Text-based Knowledge and Memory,False,0,False,0,Reject,False
9nddtu94uX,PlatoLM: Teaching LLMs  via a Socratic  Questioning User Simulator,False,0,False,0,,
r6NMqADLGQ,How To Train Your Covariance,False,0,True,1,Reject,False
MY0qlcFcUg,Denoising Task Routing for Diffusion Models,True,1,False,0,Accept (poster),True
48CXLrx7K3,Revealing Unintentional Information Leakage in Low-Dimensional Facial Portrait Representations,False,0,False,0,Reject,False
SQrHpTllXa,CABINET: Content Relevance-based Noise Reduction for Table Question Answering,True,1,True,1,Accept (spotlight),True
tJDlRzQh7x,Neural Networks and Solomonoff Induction,False,0,True,1,Reject,False
dcjtMYkpXx,Reward Model Ensembles Help Mitigate Overoptimization,False,0,True,1,Accept (poster),True
TyFrPOKYXw,Safe RLHF: Safe Reinforcement Learning from Human Feedback,False,0,False,0,Accept (spotlight),True
MBYHrkgxKf,BENCHMARKING SEQUENTIAL VISUAL INPUT REASONING AND PREDICTION IN MULTIMODAL LARGE LANGUAGE MODELS,False,0,False,0,,
S4zpk61r6G,DiffMaSIF: Score-Based Diffusion Models for Protein Surfaces,False,0,False,0,Reject,False
KTL534o7Ot,Programmable Synthetic Data Generation,True,2,False,0,Reject,False
HKGQDDTuvZ,Frequency-Aware Transformer for Learned  Image Compression,False,0,False,0,Accept (poster),True
nMFSUjxMIl,CircuitNet 2.0: An Advanced Dataset for Promoting Machine Learning Innovations in Realistic Chip Design Environment,False,0,False,0,Accept (poster),True
gEdg9JvO8X,BDQL: Offline RL via Behavior Diffusion Q-learning without Policy Constraint,True,1,True,1,Reject,False
OHll7EfuSi,Weight-Based Performance Estimation for Diverse Domains,False,0,False,0,Reject,False
PdTe8S0Mkl,Humans vs ChatGPT: Uncovering the Non-trivial Distinctions by Evaluating Parallel Responses,False,0,False,0,Reject,False
EyQO9RPhwN,Geometry-Guided Conditional Adaption for Surrogate Models of Large-Scale 3D PDEs on Arbitrary Geometries,False,0,False,0,,
wprSv7ichW,Benchmarking Algorithms for Federated Domain Generalization,True,1,False,0,Accept (spotlight),True
T23HYw6lta,Forget-Me-Not: Making Backdoor Hard to be Forgotten in Fine-tuning,False,0,True,2,Reject,False
q9jQPA6zPK,Leveraging Hyperbolic Embeddings for Coarse-to-Fine Robot Design,False,0,False,0,Accept (poster),True
RT5yHR0zwp,PEPNet: A Lightweight Point-based Event Camera 6-DOFs Pose Relocalization Network,False,0,False,0,,
IzrLkbq1dc,Analyzing Local Representations of Self-supervised Vision Transformers,False,0,False,0,,
veIzQxZUhF,Deep concept removal,True,1,False,0,Reject,False
HAMBmtKLc8,Graph Neural Networks on Symmetric Positive Definite Manifold,False,0,True,1,Reject,False
Dk10QugVHb,Causal analysis of social bias in CLIP,False,0,False,0,Reject,False
epFk8e470p,Deep Models modelled after human brain boost performance in action classification,False,0,False,0,Reject,False
3mDe5o24BM,HFDream: Improving 3D Generation via Human-Assisted Multi-view Text-to-Image Models,False,0,False,0,Reject,False
xvhjRjoFCN,BiXT: Perceiving Longer Sequences With Bi-Directional Cross-Attention Transformers,False,0,True,1,Reject,False
zOo8qtyuf6,Towards Robust 3D Pose Transfer with Adversarial Learning,False,0,False,0,,
kwn9ySjbc1,Variable resolution: improving scene visual question answering with a limited pixel budget,False,0,False,0,Reject,False
Y3wpuxd7u9,GoLLIE: Annotation Guidelines improve Zero-Shot Information-Extraction,False,0,False,0,Accept (poster),True
6oC3djD3hU,ROBUST DIFFUSION GAN USING SEMI-UNBALANCED OPTIMAL TRANSPORT,True,1,False,0,,
PczQtTsTIX,CrossQ: Batch Normalization in Deep Reinforcement Learning for Greater Sample Efficiency and Simplicity,False,0,True,3,Accept (spotlight),True
LY1eOfqU16,A Soft Labeling Approach for Fairness-aware Learning Under Partially Annotated Sensitive Attributes,True,1,False,0,Reject,False
scFfMOOGD8,Learnable Invisible Backdoor for Diffusion Models,False,0,False,0,Reject,False
yhvtZdqBNm,Pruning Attention Heads with Almost-sure Sparsity Targets,True,1,False,0,Reject,False
8WH6ZlDad6,EWoK: Tackling Robust Markov Decision Processes via Estimating Worst Kernel,False,0,False,0,Reject,False
aup1BV78Gq,A New Type of Associative Memory Network with Exponential Storage Capacity,False,0,False,0,Reject,False
LjivA1SLZ6,Efficient Episodic Memory Utilization of Cooperative Multi-Agent Reinforcement Learning,False,0,True,1,Accept (oral),True
vZ6r9GMT1n,Understanding the Robustness of Randomized Feature Defense Against Query-Based Adversarial Attacks,False,0,True,2,Accept (poster),True
02f3mUtqnM,Hybrid LLM: Cost-Efficient and Quality-Aware Query Routing,False,0,True,3,Accept (poster),True
ZD7g4Y3PxP,One is More: Diverse Perspectives within a Single Network for Efficient DRL,False,0,False,0,,
3cuJwmPxXj,Identifying Representations for Intervention Extrapolation,True,1,False,0,Accept (poster),True
wmq67R2PIu,DockGame: Cooperative Games for Multimeric Rigid Protein Docking,False,0,False,0,Reject,False
yZBpnKpBCw,Time- and Label-efficient Active Learning by Diversity and Uncertainty of Probabilities,False,0,False,0,Reject,False
ck4SG9lnrQ,CMMLU: Measuring massive multitask language understanding in Chinese,False,0,False,0,Reject,False
nonqjVFiE9,Improving Prompt-based Continual Learning with Key-Query Orthogonal Projection and Prototype-based One-Versus-All,True,1,True,1,,
j5JvZCaDM0,Safe Offline Reinforcement Learning with Feasibility-Guided Diffusion Model,False,0,False,0,Accept (poster),True
gP9TWGHtGM,Continual Knowledge Graph Link Prediction: Beyond Experience Replay,False,0,False,0,,
tKu7NNu0Yq,DeepEMD: A Transformer-based Fast Estimation of the Earth Mover’s Distance,False,0,False,0,Reject,False
EraNITdn34,Unlocking the Transferability of Tokens in Deep Models for Tabular Data,False,0,False,0,Reject,False
S5EqslEHnz,Do Generated Data Always Help Contrastive Learning?,False,0,False,0,Accept (poster),True
1P92J25hdf,Going Deeper with General and Specific Inductive Bias for Real-Time Stereo Matching,False,0,False,0,Reject,False
7JRbs3i9Ei,Machine Learning for PROTAC Engineering,False,0,True,1,Reject,False
lCxic1APct,Balance Beam: adaptive computation for affordable training and inference with high-throughput offloading for LLMs,False,0,False,0,,
2LhCPowI6i,Self-Supervised Pseudodata Filtering for Improved Replay with Sub-Optimal Generators,False,0,False,0,Reject,False
vst5P4Pve2,Towards Global Interaction Efficiency of Graph Networks,True,1,False,0,Reject,False
kMp8zCsXNb,ASMR: Activation-Sharing Multi-Resolution Coordinate Networks for Efficient Inference,False,0,True,1,Accept (poster),True
eJ0dzPJq1F,Blending Imitation and Reinforcement Learning for Robust Policy Improvement,False,0,False,0,Accept (spotlight),True
L9kwewFGQZ,Mitigating Interference in the Knowledge Continuum through Attention-Guided Incremental Learning,False,0,False,0,Reject,False
0uUASYeXav,Graphical Object-Centric Actor-Critic,False,0,False,0,Reject,False
JsnR0YO4Fq,Exploring Weight Balancing on Long-Tailed Recognition Problem,False,0,False,0,Accept (poster),True
tuzTN0eIO5,Zero Bubble (Almost) Pipeline Parallelism,False,0,False,0,Accept (poster),True
ynguffsGfa,Curated LLM: Synergy of LLMs and Data Curation for tabular augmentation in ultra low-data regimes,False,0,False,0,Reject,False
Zh047FhXqI,Effective Offline Environment Reconstruction when the Dataset is Collected from Diversified Behavior Policies,False,0,False,0,Reject,False
gqtbL7j2JW,You Only Submit One Image to Find the Most Suitable Generative Model,False,0,False,0,Reject,False
LSxE03S4fp,Learn to Achieve Out-of-the-Box Imitation Ability from Only One Demonstration,True,1,True,1,Reject,False
mWf3RGc6HG,Revisiting Ternary Neural Networks towards Asymmetric Thresholds and Uniform Distribution,False,0,False,0,Reject,False
Y3NBqtrQat,Learning Object-Centric Representation via Reverse Hierarchy Guidance,False,0,False,0,Reject,False
TCJbcjS0c2,LASER: Linear Compression in Wireless Distributed Optimization,False,0,False,0,Reject,False
G3OCarOfxx,Why Clean Generalization and Robust Overfitting Both Happen in Adversarial Training,True,1,False,0,Reject,False
Mm3TSPRUKc,Dynamics of Instruction Tuning: Each Ability of Large Language Models Has Its Own Growth Pace,True,1,False,0,,
2bF381xEke,MapSelect: Sparse & Interpretable Graph Attention Networks,False,0,False,0,Reject,False
UoaHvbjpbG,Semantic-Enhanced Prototypical Network for Universal Novel Category Discovery,False,0,False,0,,
S6j6VQFmpw,Attend to Context for Refining Embeddings in Deep Metric Learning,False,0,False,0,,
ZMjflI1aL0,Imbalanced data robust online continual learning based on evolving class aware memory selection and built-in contrastive representation learning,False,0,False,0,Reject,False
qW9GVa3Caa,Prototype Generation: Robust Feature Visualisation for Data Independent Interpretability,False,0,False,0,Reject,False
vtyasLn4RM,CoRe-GD: A Hierarchical Framework for Scalable Graph Visualization with GNNs,False,0,True,1,Accept (poster),True
eKGEsFdpin,I Know You Did Not Write That! A Sampling Based Watermarking Method for Identifying Machine Generated Text,False,0,False,0,Reject,False
NwDiald58I,OFASys: A Multi-Modal Multi-Task Learning System for Building Generalist Models,False,0,False,0,,
LYG6tBlEX0,H-GAP: Humanoid Control with a Generalist Planner,False,0,False,0,Accept (spotlight),True
HRkyLbBRHI,Compositional Conservatism: A Transductive Approach in Offline Reinforcement Learning,True,1,False,0,Accept (poster),True
B5CgCJY2po,Flood and Echo: Algorithmic Alignment of GNNs with Distributed Computing,False,0,False,0,Reject,False
VeFmnRmoaW,MetroGNN: Metro Network Expansion with Deep Reinforcement Learning,False,0,False,0,Reject,False
vfHISoWo2m,Meta-Learning Nonlinear Dynamical Systems with Deep Kernels,False,0,False,0,Reject,False
OwtMhMSybu,Unlocking the Power of Representations in Long-term Novelty-based Exploration,False,0,False,0,Accept (spotlight),True
FNCFiXKYoq,MAAD Private: Multi-Attribute Adversarial Debiasing with Differential Privacy,True,1,False,0,Reject,False
8oUF3uGIVo,Exploring High-Order Message-Passing in Graph Transformers,False,0,False,0,Reject,False
fcZ9VadFd5,Emergence of Equivariance in Deep Ensembles,False,0,True,1,Reject,False
w8JizpeY4y,Time Series Continuous Modeling for Imputation and Forecasting with Implicit Neural Representations,False,0,True,1,Reject,False
ZQIgnzxMKJ,Beyond Graphs: Learning with Relational DBs,False,0,False,0,,
YVQkVnS1XK,XIMAGENET-12: An Explainable AI Benchmark Dataset for Model Robustness Evaluation,False,0,False,0,,
RBqowcUwFP,L(M)V-IQL: Multiple Intention Inverse Reinforcement Learning for Animal Behavior Characterization,False,0,True,1,Reject,False
lQgm3UvGNY,Synergistic Information Retrieval: Interplay between Search and Large Language Models,False,0,False,0,Reject,False
T1Y2KmVtUn,Differentiable Sensor Layouts for End-to-End Learning of Task-Specific Camera Parameters,False,0,False,0,Reject,False
IyRQDOPjD5,Full Elastic Weight Consolidation via the Surrogate Hessian-Vector Product,False,0,False,0,,
EG68RSznLT,Flow to Better: Offline Preference-based Reinforcement Learning via Preferred Trajectory Generation,False,0,False,0,Accept (poster),True
ro4CgvfUKy,Latent Noise Segmentation: How Neural Noise Leads to the Emergence of Segmentation and Grouping,False,0,True,1,Reject,False
UpgRVWexaD,Accelerating Data Generation for Neural Operators via Krylov Subspace Recycling,False,0,False,0,Accept (spotlight),True
Mkdwvl3Y8L,Discovering Knowledge-Critical Subnetworks in Neural Language Models,False,0,False,0,Reject,False
iTFdNLHE7k,Kernelised Normalising Flows,False,0,False,0,Accept (poster),True
HdAoLSBYXj,Topic Modeling as Multi-Objective Contrastive Optimization,False,0,False,0,Accept (poster),True
9DvDRTTdlu,ED-NeRF: Efficient Text-Guided Editing of 3D Scene With Latent Space NeRF,False,0,False,0,Accept (poster),True
LxCPyLREX5,Federated Learning under Label Shifts with Guarantees,True,1,False,0,Reject,False
8FHWkY0SwF,Learning Personalized Causally Invariant Representations for Heterogeneous Federated Clients,True,1,False,0,Accept (poster),True
dn87xnULwF,Maximally Expressive GNNs for Outerplanar Graphs,False,0,True,1,Reject,False
lWXedJyLuL,A Unified Causal View of Instruction Tuning,False,0,False,0,Reject,False
cJs4oE4m9Q,Deep Orthogonal Hypersphere Compression for Anomaly Detection,False,0,False,0,Accept (spotlight),True
YhNXGWVH1N,LeanFlex-GKP: Advancing Hassle-Free Structured Pruning with Simple Flexible Group Count,False,0,False,0,Reject,False
Op1XmdxFk8,ProtoReg: Prioritizing Discriminative Information for Fine-grained Transfer Learning,False,0,False,0,Reject,False
49N0ivEQHY,Towards Better Orthogonality Regularization with Disentangled Norm in Training Deep CNNs,False,0,False,0,,
FXIzz8pHBy,Domain Adaptation for Large-Vocabulary Object Detectors,False,0,False,0,,
7v3tkQmtpE,Rethinking Decision Transformer via Hierarchical Reinforcement Learning,True,2,False,0,Reject,False
R7rZUSGOPD,PAE: Reinforcement Learning from External Knowledge for Efficient Exploration,False,0,True,1,Accept (poster),True
2h3m61LFWL,Value-Biased Maximum Likelihood Estimation for Model-based Reinforcement Learning in Discounted Linear MDPs,False,0,False,0,Reject,False
EOTgj37XNM,Classifiers are Forgetful! Balancing the Mutual Causal Effects in Class-Incremental Learning,False,0,False,0,Reject,False
SSItGuNLD2,Exploring the Relationship between In-Context Learning and Instruction Tuning,True,1,False,0,,
nrDRBhNHiB,A multiobjective continuation method to compute the regularization path of deep neural networks,True,1,False,0,Reject,False
lgmCGI2IpI,An Efficient Query Strategy for Active Learning via Optimal Transport,False,0,False,0,Reject,False
Gny0PVtKz2,ConvFormer: Revisiting Token-mixers for Sequential User Modeling,False,0,False,0,Reject,False
7iCUSBlOgh,Toward Generalizability of Graph-based Imputation on Bio-Medical Missing Data,False,0,True,1,Reject,False
rHzapPnCgT,Advancing Pose-Guided Image Synthesis with Progressive Conditional Diffusion Models,False,0,True,1,Accept (poster),True
d2TOOGbrtP,Bayesian Domain Invariant Learning via Posterior Generalization of Parameter Distributions,False,0,False,0,Reject,False
XaqaitclOA,Investigating the Ability of PINNs To Solve Burgers' PDE Near Finite-Time BlowUp,False,0,False,0,Reject,False
5ZWxBU9sYG,How to Craft Backdoors with Unlabeled Data Alone?,True,2,False,0,Reject,False
Pa6SiS66p0,Beyond Unimodal Learning: The Importance of Integrating Multiple Modalities for Lifelong Learning,False,0,False,0,Reject,False
Xd46Q82QEO,Exploring Pointwise Similarity of Representations,False,0,True,1,Reject,False
tB7p0SM5TH,GraSP: Simple yet Effective Graph Similarity Predictions,False,0,False,0,Reject,False
JGP1GlTnLF,Learning from Distinction: Mitigating backdoors using a low-capacity model,True,1,False,0,Reject,False
1dY11GyZdp,Signed-Binarization: Unlocking Efficiency Through Repetition-Sparsity Trade-Off,False,0,False,0,Reject,False
dxI1HLatWw,Generalized Temporal Difference Learning Models for Supervised Learning,False,0,False,0,Reject,False
m7tuMFc6xQ,Prompt Backdoors in Visual Prompt Learning,True,1,False,0,,
N134PpnlKs,Twinned Interventional Flows,True,1,False,0,Reject,False
1yll8U12GT,Enhancing Decision Tree Learning with Deep Networks,False,0,False,0,Reject,False
CJnyR3M6Oh,Sparse hyperbolic representation learning,False,0,False,0,Reject,False
i43XCU54Br,Dynamic LLM-Agent Network: An LLM-agent Collaboration Framework with Agent Team Optimization,False,0,True,1,Reject,False
x6gnuUXpxM,Constructing Sparse Neural Architecture with Deterministic Ramanujan Graphs,False,0,False,0,Reject,False
sFQe52N40m,Online Feature Updates Improve Online (Generalized) Label Shift Adaptation,False,0,False,0,Reject,False
8p3fu56lKc,One Step of Gradient Descent is Provably the Optimal In-Context Learner with One Layer of Linear Self-Attention,False,0,False,0,Accept (poster),True
yYylDyLnzt,Dantzig-Wolfe Decomposition and Deep Reinforcement Learning,False,0,False,0,Reject,False
GIVprkGmp0,Enhancing Deep Graph Neural Networks via Improving Signal Propagation,False,0,False,0,,
KIq6p9iv2q,Towards Perpetually Trainable Neural Networks,False,0,True,1,Reject,False
KskgLM728l,Bio-RFX: Refining Biomedical Extraction via Advanced Relation Classification and Structural Constraints,False,0,False,0,Reject,False
SoEFmDBwlI,Domain Feature Perturbation for Domain Generalization,False,0,False,0,,
ZS6lgCLr2B,Tackling Byzantine Clients in Federated Learning,False,0,False,0,Reject,False
dVq2StlcnY,Interpretable and Generalizable Graph Neural Networks via Subgraph Multilinear Extension,True,1,False,0,Reject,False
om5z1n0mXA,Rethinking the Effectiveness of Graph Classification Datasets in Benchmarks for Assessing GNNs,False,0,False,0,Reject,False
MBIGXMT0qC,Multi-Scale Protein Language Model for Unified Molecular Modeling,False,0,True,1,Reject,False
TJ2PQ9QaDF,Benign Overfitting in Two-Layer ReLU Convolutional Neural Networks for XOR Data,False,0,False,0,Reject,False
wZNJ7rj1ok,SAGMAN: Stability Analysis of Graph Neural Networks (GNNs) on the Manifolds,False,0,False,0,,
8euJaTveKw,Prometheus: Inducing Fine-Grained Evaluation Capability in Language Models,False,0,False,0,Accept (poster),True
fMzO6vcmhy,QORA: Zero-Shot Transfer via Interpretable Object-Relational Model Learning,True,1,True,1,Reject,False
Lxc4nBkJuq,Dissecting Gradient Masking and Denoising in Diffusion Models for Adversarial Purification,False,0,False,0,Reject,False
xuY33XhEGR,ClimODE: Climate and Weather Forecasting with Physics-informed Neural ODEs,False,0,True,1,Accept (oral),True
THUBTfSAS2,Querying Easily Flip-flopped Samples for Deep Active Learning,False,0,True,1,Accept (poster),True
zqVvdn0NQM,"Stop overkilling simple tasks with black-box models, use more transparent models instead",False,0,False,0,,
DKfcxPxunu,Multi-Task Learning for Routing Problem with Zero-Shot Generalization,False,0,True,1,Reject,False
FDb2JQZsFH,Attention-based Iterative Decomposition for Tensor Product Representation,False,0,True,1,Accept (poster),True
er7VhmqZEA,NOISY MULTI-VIEW CONTRASTIVE LEARNING FRAMEWORK FOR ENHANCING TOP-K RECOMMENDATION,False,0,False,0,Reject,False
JzAuFCKiov,Pairwise Proximal Policy Optimization: Harnessing Relative Feedback for LLM Alignment,True,1,False,0,Reject,False
